Sample,Time(S),CH1(V)
4957,-0.043,-0.195342
4958,-0.042,-0.19708
4959,-0.041,-0.19708
4960,-0.04,-0.19708
4961,-0.039,-0.193603
4962,-0.038,-0.190125
4963,-0.037,-0.186647
4964,-0.036,-0.18317
4965,-0.035,-0.176214
4966,-0.034,-0.170998
4967,-0.033,-0.165781
4968,-0.032,-0.160565
4969,-0.031,-0.15187
4970,-0.03,-0.144915
4971,-0.029,-0.141437
4972,-0.028,-0.134482
4973,-0.027,-0.125788
4974,-0.026,-0.12231
4975,-0.025,-0.113616
4976,-0.024,-0.110138
4977,-0.023,-0.0997048
4978,-0.022,-0.0962271
4979,-0.021,-0.0892717
4980,-0.02,-0.0840551
4981,-0.019,-0.0753609
4982,-0.018,-0.0718832
4983,-0.017,-0.0666666
4984,-0.016,-0.0614501
4985,-0.015,-0.0579724
4986,-0.014,-0.0527558
4987,-0.013,-0.0492781
4988,-0.012,-0.0475393
4989,-0.011,-0.0440616
4990,-0.01,-0.0423227
4991,-0.009,-0.0405839
4992,-0.008,-0.038845
4993,-0.007,-0.0353673
4994,-0.006,-0.0301508
4995,-0.005,-0.0284119
4996,-0.004,-0.0249342
4997,-0.003,-0.0179788
4998,-0.002,-0.0145011
4999,-0.001,-0.0110234
5000,0,-0.000590291
5001,0.001,0.00636511
5002,0.002,0.0133205
5003,0.003,0.0220148
5004,0.004,0.0289702
5005,0.005,0.0376644
5006,0.006,0.0463587
5007,0.007,0.0533141
5008,0.008,0.0602695
5009,0.009,0.0689637
5010,0.01,0.0741803
5011,0.011,0.0811357
5012,0.012,0.0828745
5013,0.013,0.0863522
5014,0.014,0.0933077
5015,0.015,0.0933077
5016,0.016,0.0967854
5017,0.017,0.0985242
5018,0.018,0.100263
5019,0.019,0.100263
5020,0.02,0.102002
5021,0.021,0.103741
5022,0.022,0.10548
5023,0.023,0.108957
5024,0.024,0.110696
5025,0.025,0.114174
5026,0.026,0.11939
5027,0.027,0.124607
5028,0.028,0.129824
5029,0.029,0.136779
5030,0.03,0.143734
5031,0.031,0.15069
5032,0.032,0.157645
5033,0.033,0.168078
5034,0.034,0.176772
5035,0.035,0.183728
5036,0.036,0.197639
5037,0.037,0.208072
5038,0.038,0.218505
5039,0.039,0.232416
5040,0.04,0.244588
5041,0.041,0.25676
5042,0.042,0.268932
5043,0.043,0.282842
5044,0.044,0.295014
5045,0.045,0.307186
5046,0.046,0.319358
5047,0.047,0.328052
5048,0.048,0.338486
5049,0.049,0.345441
5050,0.05,0.352396
5051,0.051,0.359352
5052,0.052,0.364568
5053,0.053,0.368046
5054,0.054,0.371524
5055,0.055,0.373263
5056,0.056,0.373263
5057,0.057,0.37674
5058,0.058,0.375001
5059,0.059,0.375001
5060,0.06,0.371524
5061,0.061,0.368046
5062,0.062,0.359352
5063,0.063,0.354135
5064,0.064,0.343702
5065,0.065,0.33153
5066,0.066,0.317619
5067,0.067,0.303709
5068,0.068,0.284581
5069,0.069,0.267193
5070,0.07,0.244588
5071,0.071,0.221983
5072,0.072,0.199378
5073,0.073,0.173295
5074,0.074,0.15069
5075,0.075,0.124607
5076,0.076,0.0985242
5077,0.077,0.0724414
5078,0.078,0.0480975
5079,0.079,0.0254925
5080,0.08,-0.000590291
5081,0.081,-0.0266731
5082,0.082,-0.0492781
5083,0.083,-0.0718832
5084,0.084,-0.0927494
5085,0.085,-0.111877
5086,0.086,-0.127526
5087,0.087,-0.143176
5088,0.088,-0.157087
5089,0.089,-0.16752
5090,0.09,-0.174475
5091,0.091,-0.18317
5092,0.092,-0.184908
5093,0.093,-0.18317
5094,0.094,-0.179692
5095,0.095,-0.170998
5096,0.096,-0.160565
5097,0.097,-0.148393
5098,0.098,-0.134482
5099,0.099,-0.115354
5100,0.1,-0.0979659
5101,0.101,-0.0753609
5102,0.102,-0.0544947
5103,0.103,-0.0284119
5104,0.104,-0.00754569
5105,0.105,0.0202759
5106,0.106,0.0446198
5107,0.107,0.0707026
5108,0.108,0.0933077
5109,0.109,0.11939
5110,0.11,0.145473
5111,0.111,0.168078
5112,0.112,0.192422
5113,0.113,0.215027
5114,0.114,0.235893
5115,0.115,0.260237
5116,0.116,0.279365
5117,0.117,0.300231
5118,0.118,0.319358
5119,0.119,0.338486
5120,0.12,0.350658
5121,0.121,0.368046
5122,0.122,0.378479
5123,0.123,0.39239
5124,0.124,0.401084
5125,0.125,0.40804
5126,0.126,0.416734
5127,0.127,0.420212
5128,0.128,0.423689
5129,0.129,0.423689
5130,0.13,0.423689
5131,0.131,0.420212
5132,0.132,0.416734
5133,0.133,0.411517
5134,0.134,0.402823
5135,0.135,0.39239
5136,0.136,0.380218
5137,0.137,0.368046
5138,0.138,0.352396
5139,0.139,0.338486
5140,0.14,0.321097
5141,0.141,0.30197
5142,0.142,0.282842
5143,0.143,0.267193
5144,0.144,0.246327
5145,0.145,0.230677
5146,0.146,0.215027
5147,0.147,0.197639
5148,0.148,0.181989
5149,0.149,0.168078
5150,0.15,0.152429
5151,0.151,0.138518
5152,0.152,0.124607
5153,0.153,0.110696
5154,0.154,0.100263
5155,0.155,0.0880911
5156,0.156,0.077658
5157,0.157,0.065486
5158,0.158,0.0550529
5159,0.159,0.0446198
5160,0.16,0.0324479
5161,0.161,0.0220148
5162,0.162,0.0133205
5163,0.163,0.00288741
5164,0.164,-0.00928454
5165,0.165,-0.0162399
5166,0.166,-0.0197176
5167,0.167,-0.0249342
5168,0.168,-0.0284119
5169,0.169,-0.0284119
5170,0.17,-0.0249342
5171,0.171,-0.0231954
5172,0.172,-0.0162399
5173,0.173,-0.0110234
5174,0.174,0.00114856
5175,0.175,0.0133205
5176,0.176,0.0254925
5177,0.177,0.0411421
5178,0.178,0.0585306
5179,0.179,0.077658
5180,0.18,0.0967854
5181,0.181,0.117652
5182,0.182,0.138518
5183,0.183,0.159384
5184,0.184,0.178511
5185,0.185,0.201116
5186,0.186,0.220244
5187,0.187,0.235893
5188,0.188,0.251543
5189,0.189,0.265454
5190,0.19,0.277626
5191,0.191,0.284581
5192,0.192,0.295014
5193,0.193,0.298492
5194,0.194,0.30197
5195,0.195,0.300231
5196,0.196,0.300231
5197,0.197,0.296753
5198,0.198,0.291537
5199,0.199,0.281104
5200,0.2,0.274148
5201,0.201,0.260237
5202,0.202,0.248065
5203,0.203,0.232416
5204,0.204,0.218505
5205,0.205,0.197639
5206,0.206,0.178511
5207,0.207,0.159384
5208,0.208,0.138518
5209,0.209,0.11939
5210,0.21,0.0985242
5211,0.211,0.077658
5212,0.212,0.0550529
5213,0.213,0.0359256
5214,0.214,0.0167982
5215,0.215,-0.00406799
5216,0.216,-0.0231954
5217,0.217,-0.0405839
5218,0.218,-0.0544947
5219,0.219,-0.0718832
5220,0.22,-0.0875328
5221,0.221,-0.0979659
5222,0.222,-0.111877
5223,0.223,-0.12231
5224,0.224,-0.131004
5225,0.225,-0.137959
5226,0.226,-0.143176
5227,0.227,-0.146654
5228,0.228,-0.150131
5229,0.229,-0.155348
5230,0.23,-0.158826
5231,0.231,-0.158826
5232,0.232,-0.162303
5233,0.233,-0.164042
5234,0.234,-0.165781
5235,0.235,-0.165781
5236,0.236,-0.16752
5237,0.237,-0.16752
5238,0.238,-0.169259
5239,0.239,-0.16752
5240,0.24,-0.170998
5241,0.241,-0.169259
5242,0.242,-0.172737
5243,0.243,-0.172737
5244,0.244,-0.174475
5245,0.245,-0.174475
5246,0.246,-0.176214
5247,0.247,-0.176214
5248,0.248,-0.174475
5249,0.249,-0.174475
5250,0.25,-0.172737
5251,0.251,-0.170998
5252,0.252,-0.170998
5253,0.253,-0.16752
5254,0.254,-0.164042
5255,0.255,-0.160565
5256,0.256,-0.157087
5257,0.257,-0.15187
5258,0.258,-0.148393
5259,0.259,-0.144915
5260,0.26,-0.141437
5261,0.261,-0.137959
5262,0.262,-0.131004
5263,0.263,-0.124049
5264,0.264,-0.118832
5265,0.265,-0.113616
5266,0.266,-0.10666
5267,0.267,-0.0997048
5268,0.268,-0.0927494
5269,0.269,-0.085794
5270,0.27,-0.073622
5271,0.271,-0.0684055
5272,0.272,-0.0579724
5273,0.273,-0.0492781
5274,0.274,-0.0405839
5275,0.275,-0.0301508
5276,0.276,-0.0197176
5277,0.277,-0.0127622
5278,0.278,0.00462626
5279,0.279,0.0150594
5280,0.28,0.0272313
5281,0.281,0.0394033
5282,0.282,0.0533141
5283,0.283,0.0689637
5284,0.284,0.0793968
5285,0.285,0.0967854
5286,0.286,0.108957
5287,0.287,0.124607
5288,0.288,0.136779
5289,0.289,0.152429
5290,0.29,0.166339
5291,0.291,0.18025
5292,0.292,0.1959
5293,0.293,0.208072
5294,0.294,0.22546
5295,0.295,0.235893
5296,0.296,0.251543
5297,0.297,0.267193
5298,0.298,0.277626
5299,0.299,0.291537
5300,0.3,0.303709
5301,0.301,0.317619
5302,0.302,0.324575
5303,0.303,0.338486
5304,0.304,0.343702
5305,0.305,0.352396
5306,0.306,0.357613
5307,0.307,0.36283
5308,0.308,0.368046
5309,0.309,0.371524
5310,0.31,0.373263
5311,0.311,0.375001
5312,0.312,0.375001
5313,0.313,0.373263
5314,0.314,0.369785
5315,0.315,0.366307
5316,0.316,0.355874
5317,0.317,0.348919
5318,0.318,0.338486
5319,0.319,0.326314
5320,0.32,0.314142
5321,0.321,0.298492
5322,0.322,0.288059
5323,0.323,0.27067
5324,0.324,0.258498
5325,0.325,0.242849
5326,0.326,0.228938
5327,0.327,0.218505
5328,0.328,0.202855
5329,0.329,0.187206
5330,0.33,0.178511
5331,0.331,0.162862
5332,0.332,0.152429
5333,0.333,0.141995
5334,0.334,0.131562
5335,0.335,0.121129
5336,0.336,0.110696
5337,0.337,0.102002
5338,0.338,0.0933077
5339,0.339,0.0811357
5340,0.34,0.0741803
5341,0.341,0.065486
5342,0.342,0.0550529
5343,0.343,0.0498364
5344,0.344,0.0411421
5345,0.345,0.0341867
5346,0.346,0.0272313
5347,0.347,0.0237536
5348,0.348,0.0167982
5349,0.349,0.0133205
5350,0.35,0.00810396
5351,0.351,0.00462626
5352,0.352,0.00114856
5353,0.353,-0.000590291
5354,0.354,-0.00406799
5355,0.355,-0.00754569
5356,0.356,-0.0110234
5357,0.357,-0.0127622
5358,0.358,-0.0145011
5359,0.359,-0.0145011
5360,0.36,-0.0179788
5361,0.361,-0.0214565
5362,0.362,-0.0231954
5363,0.363,-0.0249342
5364,0.364,-0.0266731
5365,0.365,-0.0301508
5366,0.366,-0.0336285
5367,0.367,-0.0353673
5368,0.368,-0.038845
5369,0.369,-0.0405839
5370,0.37,-0.0423227
5371,0.371,-0.0440616
5372,0.372,-0.0458004
5373,0.373,-0.0475393
5374,0.374,-0.0475393
5375,0.375,-0.051017
5376,0.376,-0.0527558
5377,0.377,-0.0544947
5378,0.378,-0.0579724
5379,0.379,-0.0597112
5380,0.38,-0.0614501
5381,0.381,-0.0631889
5382,0.382,-0.0649278
5383,0.383,-0.0666666
5384,0.384,-0.0701443
5385,0.385,-0.073622
5386,0.386,-0.0770997
5387,0.387,-0.0840551
5388,0.388,-0.0892717
5389,0.389,-0.0962271
5390,0.39,-0.0997048
5391,0.391,-0.110138
5392,0.392,-0.117093
5393,0.393,-0.124049
5394,0.394,-0.132743
5395,0.395,-0.139698
5396,0.396,-0.146654
5397,0.397,-0.155348
5398,0.398,-0.160565
5399,0.399,-0.165781
5400,0.4,-0.169259
5401,0.401,-0.172737
5402,0.402,-0.176214
5403,0.403,-0.181431
5404,0.404,-0.18317
5405,0.405,-0.18317
5406,0.406,-0.184908
5407,0.407,-0.184908
5408,0.408,-0.184908
5409,0.409,-0.181431
5410,0.41,-0.181431
5411,0.411,-0.179692
5412,0.412,-0.176214
5413,0.413,-0.176214
5414,0.414,-0.170998
5415,0.415,-0.16752
5416,0.416,-0.164042
5417,0.417,-0.162303
5418,0.418,-0.155348
5419,0.419,-0.150131
5420,0.42,-0.146654
5421,0.421,-0.139698
5422,0.422,-0.134482
5423,0.423,-0.131004
5424,0.424,-0.125788
5425,0.425,-0.12231
5426,0.426,-0.118832
5427,0.427,-0.115354
5428,0.428,-0.115354
5429,0.429,-0.111877
5430,0.43,-0.110138
5431,0.431,-0.108399
5432,0.432,-0.10666
5433,0.433,-0.103182
5434,0.434,-0.101444
5435,0.435,-0.0979659
5436,0.436,-0.0962271
5437,0.437,-0.0944882
5438,0.438,-0.0927494
5439,0.439,-0.0910105
5440,0.44,-0.0892717
5441,0.441,-0.0875328
5442,0.442,-0.085794
5443,0.443,-0.085794
5444,0.444,-0.0823163
5445,0.445,-0.0770997
5446,0.446,-0.0718832
5447,0.447,-0.0666666
5448,0.448,-0.0631889
5449,0.449,-0.0544947
5450,0.45,-0.0440616
5451,0.451,-0.0371062
5452,0.452,-0.0214565
5453,0.453,-0.00754569
5454,0.454,0.00810396
5455,0.455,0.0237536
5456,0.456,0.0376644
5457,0.457,0.0567918
5458,0.458,0.0741803
5459,0.459,0.0880911
5460,0.46,0.103741
5461,0.461,0.124607
5462,0.462,0.13504
5463,0.463,0.147212
5464,0.464,0.159384
5465,0.465,0.168078
5466,0.466,0.175034
5467,0.467,0.178511
5468,0.468,0.178511
5469,0.469,0.178511
5470,0.47,0.173295
5471,0.471,0.171556
5472,0.472,0.159384
5473,0.473,0.15069
5474,0.474,0.13504
5475,0.475,0.122868
5476,0.476,0.103741
5477,0.477,0.0846134
5478,0.478,0.065486
5479,0.479,0.0446198
5480,0.48,0.0220148
5481,0.481,-0.00406799
5482,0.482,-0.0284119
5483,0.483,-0.0527558
5484,0.484,-0.0823163
5485,0.485,-0.108399
5486,0.486,-0.134482
5487,0.487,-0.160565
5488,0.488,-0.186647
5489,0.489,-0.21273
5490,0.49,-0.237074
5491,0.491,-0.259679
5492,0.492,-0.282284
5493,0.493,-0.301411
5494,0.494,-0.317061
5495,0.495,-0.330972
5496,0.496,-0.344883
5497,0.497,-0.357055
5498,0.498,-0.365749
5499,0.499,-0.372704
5500,0.5,-0.381399
5501,0.501,-0.388354
5502,0.502,-0.393571
5503,0.503,-0.400526
5504,0.504,-0.405743
5505,0.505,-0.40922
5506,0.506,-0.414437
5507,0.507,-0.417914
5508,0.508,-0.421392
5509,0.509,-0.426609
5510,0.51,-0.430086
5511,0.511,-0.433564
5512,0.512,-0.433564
5513,0.513,-0.435303
5514,0.514,-0.437042
5515,0.515,-0.437042
5516,0.516,-0.44052
5517,0.517,-0.44052
5518,0.518,-0.44052
5519,0.519,-0.437042
5520,0.52,-0.435303
5521,0.521,-0.433564
5522,0.522,-0.430086
5523,0.523,-0.42487
5524,0.524,-0.417914
5525,0.525,-0.410959
5526,0.526,-0.404004
5527,0.527,-0.395309
5528,0.528,-0.388354
5529,0.529,-0.37966
5530,0.53,-0.367488
5531,0.531,-0.355316
5532,0.532,-0.343144
5533,0.533,-0.330972
5534,0.534,-0.315322
5535,0.535,-0.301411
5536,0.536,-0.285762
5537,0.537,-0.270112
5538,0.538,-0.256201
5539,0.539,-0.238813
5540,0.54,-0.221424
5541,0.541,-0.205775
5542,0.542,-0.188386
5543,0.543,-0.170998
5544,0.544,-0.15187
5545,0.545,-0.137959
5546,0.546,-0.118832
5547,0.547,-0.103182
5548,0.548,-0.0892717
5549,0.549,-0.073622
5550,0.55,-0.0614501
5551,0.551,-0.0475393
5552,0.552,-0.038845
5553,0.553,-0.0266731
5554,0.554,-0.0197176
5555,0.555,-0.0162399
5556,0.556,-0.0110234
5557,0.557,-0.00754569
5558,0.558,-0.00754569
5559,0.559,-0.00928454
5560,0.56,-0.00928454
5561,0.561,-0.0110234
5562,0.562,-0.0145011
5563,0.563,-0.0162399
5564,0.564,-0.0214565
5565,0.565,-0.0249342
5566,0.566,-0.0284119
5567,0.567,-0.0353673
5568,0.568,-0.038845
5569,0.569,-0.0440616
5570,0.57,-0.0492781
5571,0.571,-0.0544947
5572,0.572,-0.0631889
5573,0.573,-0.0666666
5574,0.574,-0.0753609
5575,0.575,-0.0823163
5576,0.576,-0.0875328
5577,0.577,-0.0927494
5578,0.578,-0.0962271
5579,0.579,-0.0997048
5580,0.58,-0.103182
5581,0.581,-0.108399
5582,0.582,-0.110138
5583,0.583,-0.111877
5584,0.584,-0.110138
5585,0.585,-0.113616
5586,0.586,-0.113616
5587,0.587,-0.115354
5588,0.588,-0.117093
5589,0.589,-0.120571
5590,0.59,-0.124049
5591,0.591,-0.127526
5592,0.592,-0.136221
5593,0.593,-0.143176
5594,0.594,-0.150131
5595,0.595,-0.160565
5596,0.596,-0.170998
5597,0.597,-0.18317
5598,0.598,-0.193603
5599,0.599,-0.209252
5600,0.6,-0.217947
5601,0.601,-0.233596
5602,0.602,-0.242291
5603,0.603,-0.254463
5604,0.604,-0.263157
5605,0.605,-0.270112
5606,0.606,-0.280545
5607,0.607,-0.284023
5608,0.608,-0.28924
5609,0.609,-0.292717
5610,0.61,-0.294456
5611,0.611,-0.294456
5612,0.612,-0.297934
5613,0.613,-0.296195
5614,0.614,-0.296195
5615,0.615,-0.297934
5616,0.616,-0.297934
5617,0.617,-0.297934
5618,0.618,-0.297934
5619,0.619,-0.297934
5620,0.62,-0.30315
5621,0.621,-0.301411
5622,0.622,-0.301411
5623,0.623,-0.301411
5624,0.624,-0.301411
5625,0.625,-0.301411
5626,0.626,-0.301411
5627,0.627,-0.301411
5628,0.628,-0.301411
5629,0.629,-0.301411
5630,0.63,-0.301411
5631,0.631,-0.301411
5632,0.632,-0.301411
5633,0.633,-0.30315
5634,0.634,-0.297934
5635,0.635,-0.301411
5636,0.636,-0.296195
5637,0.637,-0.292717
5638,0.638,-0.292717
5639,0.639,-0.287501
5640,0.64,-0.284023
5641,0.641,-0.278806
5642,0.642,-0.271851
5643,0.643,-0.264896
5644,0.644,-0.25794
5645,0.645,-0.249246
5646,0.646,-0.240552
5647,0.647,-0.231857
5648,0.648,-0.221424
5649,0.649,-0.210991
5650,0.65,-0.200558
5651,0.651,-0.190125
5652,0.652,-0.179692
5653,0.653,-0.16752
5654,0.654,-0.157087
5655,0.655,-0.144915
5656,0.656,-0.134482
5657,0.657,-0.118832
5658,0.658,-0.103182
5659,0.659,-0.0927494
5660,0.66,-0.0770997
5661,0.661,-0.0631889
5662,0.662,-0.0475393
5663,0.663,-0.0371062
5664,0.664,-0.0249342
5665,0.665,-0.0162399
5666,0.666,-0.00406799
5667,0.667,-0.000590291
5668,0.668,0.00636511
5669,0.669,0.00984281
5670,0.67,0.0133205
5671,0.671,0.0150594
5672,0.672,0.0150594
5673,0.673,0.0133205
5674,0.674,0.00984281
5675,0.675,0.00810396
5676,0.676,0.00462626
5677,0.677,-0.000590291
5678,0.678,-0.00406799
5679,0.679,-0.00928454
5680,0.68,-0.0162399
5681,0.681,-0.0197176
5682,0.682,-0.0249342
5683,0.683,-0.0284119
5684,0.684,-0.0301508
5685,0.685,-0.0336285
5686,0.686,-0.0371062
5687,0.687,-0.0371062
5688,0.688,-0.0371062
5689,0.689,-0.0353673
5690,0.69,-0.0301508
5691,0.691,-0.0284119
5692,0.692,-0.0249342
5693,0.693,-0.0197176
5694,0.694,-0.0162399
5695,0.695,-0.00928454
5696,0.696,-0.00406799
5697,0.697,-0.000590291
5698,0.698,0.00462626
5699,0.699,0.00984281
5700,0.7,0.0133205
5701,0.701,0.0167982
5702,0.702,0.0237536
5703,0.703,0.0237536
5704,0.704,0.0272313
5705,0.705,0.030709
5706,0.706,0.0341867
5707,0.707,0.0376644
5708,0.708,0.0463587
5709,0.709,0.0533141
5710,0.71,0.0620083
5711,0.711,0.0724414
5712,0.712,0.0846134
5713,0.713,0.100263
5714,0.714,0.114174
5715,0.715,0.131562
5716,0.716,0.148951
5717,0.717,0.168078
5718,0.718,0.185467
5719,0.719,0.204594
5720,0.72,0.223721
5721,0.721,0.242849
5722,0.722,0.260237
5723,0.723,0.279365
5724,0.724,0.298492
5725,0.725,0.317619
5726,0.726,0.33153
5727,0.727,0.34718
5728,0.728,0.359352
5729,0.729,0.369785
5730,0.73,0.380218
5731,0.731,0.383696
5732,0.732,0.390651
5733,0.733,0.394129
5734,0.734,0.394129
5735,0.735,0.390651
5736,0.736,0.388912
5737,0.737,0.381957
5738,0.738,0.375001
5739,0.739,0.368046
5740,0.74,0.359352
5741,0.741,0.348919
5742,0.742,0.340224
5743,0.743,0.326314
5744,0.744,0.315881
5745,0.745,0.300231
5746,0.746,0.289798
5747,0.747,0.277626
5748,0.748,0.263715
5749,0.749,0.253282
5750,0.75,0.239371
5751,0.751,0.228938
5752,0.752,0.215027
5753,0.753,0.202855
5754,0.754,0.192422
5755,0.755,0.176772
5756,0.756,0.161123
5757,0.757,0.148951
5758,0.758,0.133301
5759,0.759,0.121129
5760,0.76,0.108957
5761,0.761,0.0950465
5762,0.762,0.0828745
5763,0.763,0.0724414
5764,0.764,0.0602695
5765,0.765,0.0515752
5766,0.766,0.0446198
5767,0.767,0.0359256
5768,0.768,0.0289702
5769,0.769,0.0237536
5770,0.77,0.0202759
5771,0.771,0.0150594
5772,0.772,0.0133205
5773,0.773,0.00984281
5774,0.774,0.00984281
5775,0.775,0.00636511
5776,0.776,0.00810396
5777,0.777,0.00810396
5778,0.778,0.00810396
5779,0.779,0.00636511
5780,0.78,0.00984281
5781,0.781,0.00984281
5782,0.782,0.0115817
5783,0.783,0.0133205
5784,0.784,0.0150594
5785,0.785,0.0220148
5786,0.786,0.0220148
5787,0.787,0.0272313
5788,0.788,0.030709
5789,0.789,0.0359256
5790,0.79,0.0411421
5791,0.791,0.0498364
5792,0.792,0.0567918
5793,0.793,0.0637472
5794,0.794,0.0759191
5795,0.795,0.0863522
5796,0.796,0.0985242
5797,0.797,0.108957
5798,0.798,0.122868
5799,0.799,0.13504
5800,0.8,0.15069
5801,0.801,0.166339
5802,0.802,0.18025
5803,0.803,0.1959
5804,0.804,0.215027
5805,0.805,0.228938
5806,0.806,0.244588
5807,0.807,0.258498
5808,0.808,0.274148
5809,0.809,0.289798
5810,0.81,0.303709
5811,0.811,0.315881
5812,0.812,0.326314
5813,0.813,0.338486
5814,0.814,0.34718
5815,0.815,0.354135
5816,0.816,0.364568
5817,0.817,0.366307
5818,0.818,0.373263
5819,0.819,0.375001
5820,0.82,0.375001
5821,0.821,0.375001
5822,0.822,0.375001
5823,0.823,0.371524
5824,0.824,0.368046
5825,0.825,0.36283
5826,0.826,0.357613
5827,0.827,0.348919
5828,0.828,0.341963
5829,0.829,0.33153
5830,0.83,0.322836
5831,0.831,0.310664
5832,0.832,0.300231
5833,0.833,0.289798
5834,0.834,0.277626
5835,0.835,0.265454
5836,0.836,0.253282
5837,0.837,0.24111
5838,0.838,0.228938
5839,0.839,0.218505
5840,0.84,0.208072
5841,0.841,0.1959
5842,0.842,0.187206
5843,0.843,0.176772
5844,0.844,0.166339
5845,0.845,0.154167
5846,0.846,0.143734
5847,0.847,0.131562
5848,0.848,0.11939
5849,0.849,0.103741
5850,0.85,0.0880911
5851,0.851,0.0741803
5852,0.852,0.0585306
5853,0.853,0.0446198
5854,0.854,0.0289702
5855,0.855,0.0133205
5856,0.856,-0.000590291
5857,0.857,-0.0162399
5858,0.858,-0.0284119
5859,0.859,-0.0405839
5860,0.86,-0.051017
5861,0.861,-0.0614501
5862,0.862,-0.0701443
5863,0.863,-0.0753609
5864,0.864,-0.0788386
5865,0.865,-0.0840551
5866,0.866,-0.0840551
5867,0.867,-0.0823163
5868,0.868,-0.0770997
5869,0.869,-0.073622
5870,0.87,-0.0666666
5871,0.871,-0.0544947
5872,0.872,-0.0440616
5873,0.873,-0.0284119
5874,0.874,-0.0145011
5875,0.875,0.00462626
5876,0.876,0.0237536
5877,0.877,0.0463587
5878,0.878,0.0724414
5879,0.879,0.0985242
5880,0.88,0.124607
5881,0.881,0.152429
5882,0.882,0.181989
5883,0.883,0.209811
5884,0.884,0.24111
5885,0.885,0.268932
5886,0.886,0.296753
5887,0.887,0.324575
5888,0.888,0.350658
5889,0.889,0.375001
5890,0.89,0.399345
5891,0.891,0.42195
5892,0.892,0.444555
5893,0.893,0.461944
5894,0.894,0.479333
5895,0.895,0.493243
5896,0.896,0.508893
5897,0.897,0.515848
5898,0.898,0.522804
5899,0.899,0.529759
5900,0.9,0.529759
5901,0.901,0.529759
5902,0.902,0.526281
5903,0.903,0.522804
5904,0.904,0.519326
5905,0.905,0.512371
5906,0.906,0.501938
5907,0.907,0.494982
5908,0.908,0.481071
5909,0.909,0.472377
5910,0.91,0.454989
5911,0.911,0.444555
5912,0.912,0.425428
5913,0.913,0.411517
5914,0.914,0.394129
5915,0.915,0.375001
5916,0.916,0.355874
5917,0.917,0.335008
5918,0.918,0.315881
5919,0.919,0.295014
5920,0.92,0.274148
5921,0.921,0.251543
5922,0.922,0.232416
5923,0.923,0.215027
5924,0.924,0.194161
5925,0.925,0.178511
5926,0.926,0.161123
5927,0.927,0.145473
5928,0.928,0.131562
5929,0.929,0.117652
5930,0.93,0.10548
5931,0.931,0.0950465
5932,0.932,0.0846134
5933,0.933,0.077658
5934,0.934,0.0707026
5935,0.935,0.0602695
5936,0.936,0.0585306
5937,0.937,0.0515752
5938,0.938,0.0480975
5939,0.939,0.0463587
5940,0.94,0.0463587
5941,0.941,0.0463587
5942,0.942,0.0446198
5943,0.943,0.0480975
5944,0.944,0.0515752
5945,0.945,0.0567918
5946,0.946,0.0602695
5947,0.947,0.0707026
5948,0.948,0.0793968
5949,0.949,0.0898299
5950,0.95,0.103741
5951,0.951,0.11939
5952,0.952,0.131562
5953,0.953,0.147212
5954,0.954,0.161123
5955,0.955,0.176772
5956,0.956,0.192422
5957,0.957,0.206333
5958,0.958,0.221983
5959,0.959,0.24111
5960,0.96,0.253282
5961,0.961,0.268932
5962,0.962,0.284581
5963,0.963,0.296753
5964,0.964,0.314142
5965,0.965,0.324575
5966,0.966,0.335008
5967,0.967,0.345441
5968,0.968,0.355874
5969,0.969,0.364568
5970,0.97,0.368046
5971,0.971,0.371524
5972,0.972,0.375001
5973,0.973,0.375001
5974,0.974,0.371524
5975,0.975,0.369785
5976,0.976,0.364568
5977,0.977,0.359352
5978,0.978,0.350658
5979,0.979,0.345441
5980,0.98,0.333269
5981,0.981,0.326314
5982,0.982,0.317619
5983,0.983,0.307186
5984,0.984,0.298492
5985,0.985,0.289798
5986,0.986,0.281104
5987,0.987,0.27067
5988,0.988,0.263715
5989,0.989,0.258498
5990,0.99,0.249804
5991,0.991,0.248065
5992,0.992,0.244588
5993,0.993,0.24111
5994,0.994,0.239371
5995,0.995,0.239371
5996,0.996,0.239371
5997,0.997,0.239371
5998,0.998,0.239371
5999,0.999,0.242849
6000,1,0.246327
6001,1.001,0.249804
6002,1.002,0.251543
6003,1.003,0.258498
6004,1.004,0.265454
6005,1.005,0.27067
6006,1.006,0.277626
6007,1.007,0.281104
6008,1.008,0.291537
6009,1.009,0.295014
6010,1.01,0.300231
6011,1.011,0.305447
6012,1.012,0.310664
6013,1.013,0.315881
6014,1.014,0.317619
6015,1.015,0.317619
6016,1.016,0.317619
6017,1.017,0.317619
6018,1.018,0.314142
6019,1.019,0.308925
6020,1.02,0.30197
6021,1.021,0.296753
6022,1.022,0.284581
6023,1.023,0.274148
6024,1.024,0.260237
6025,1.025,0.248065
6026,1.026,0.235893
6027,1.027,0.220244
6028,1.028,0.204594
6029,1.029,0.194161
6030,1.03,0.178511
6031,1.031,0.162862
6032,1.032,0.152429
6033,1.033,0.143734
6034,1.034,0.131562
6035,1.035,0.124607
6036,1.036,0.117652
6037,1.037,0.110696
6038,1.038,0.108957
6039,1.039,0.107218
6040,1.04,0.107218
6041,1.041,0.108957
6042,1.042,0.112435
6043,1.043,0.11939
6044,1.044,0.124607
6045,1.045,0.131562
6046,1.046,0.141995
6047,1.047,0.15069
6048,1.048,0.157645
6049,1.049,0.169817
