Sample,Time(S),CH1(V)
2534,-2.466,0.0359256
2535,-2.465,0.0324479
2536,-2.464,0.0341867
2537,-2.463,0.0324479
2538,-2.462,0.0324479
2539,-2.461,0.030709
2540,-2.46,0.030709
2541,-2.459,0.0289702
2542,-2.458,0.0289702
2543,-2.457,0.0254925
2544,-2.456,0.0254925
2545,-2.455,0.0254925
2546,-2.454,0.0237536
2547,-2.453,0.0237536
2548,-2.452,0.0220148
2549,-2.451,0.0220148
2550,-2.45,0.0220148
2551,-2.449,0.0220148
2552,-2.448,0.0202759
2553,-2.447,0.0202759
2554,-2.446,0.0202759
2555,-2.445,0.0202759
2556,-2.444,0.0202759
2557,-2.443,0.0202759
2558,-2.442,0.0202759
2559,-2.441,0.0220148
2560,-2.44,0.0202759
2561,-2.439,0.0237536
2562,-2.438,0.0220148
2563,-2.437,0.0254925
2564,-2.436,0.0272313
2565,-2.435,0.0272313
2566,-2.434,0.0289702
2567,-2.433,0.0289702
2568,-2.432,0.0324479
2569,-2.431,0.0341867
2570,-2.43,0.0341867
2571,-2.429,0.0359256
2572,-2.428,0.0359256
2573,-2.427,0.0394033
2574,-2.426,0.0394033
2575,-2.425,0.0394033
2576,-2.424,0.0446198
2577,-2.423,0.0446198
2578,-2.422,0.0446198
2579,-2.421,0.0463587
2580,-2.42,0.0463587
2581,-2.419,0.0463587
2582,-2.418,0.0463587
2583,-2.417,0.0480975
2584,-2.416,0.0480975
2585,-2.415,0.0480975
2586,-2.414,0.0480975
2587,-2.413,0.0480975
2588,-2.412,0.0480975
2589,-2.411,0.0480975
2590,-2.41,0.0480975
2591,-2.409,0.0480975
2592,-2.408,0.0480975
2593,-2.407,0.0480975
2594,-2.406,0.0480975
2595,-2.405,0.0480975
2596,-2.404,0.0480975
2597,-2.403,0.0480975
2598,-2.402,0.0480975
2599,-2.401,0.0480975
2600,-2.4,0.0480975
2601,-2.399,0.0480975
2602,-2.398,0.0480975
2603,-2.397,0.0480975
2604,-2.396,0.0480975
2605,-2.395,0.0480975
2606,-2.394,0.0446198
2607,-2.393,0.0463587
2608,-2.392,0.0463587
2609,-2.391,0.0446198
2610,-2.39,0.0446198
2611,-2.389,0.0446198
2612,-2.388,0.0394033
2613,-2.387,0.0411421
2614,-2.386,0.0376644
2615,-2.385,0.0394033
2616,-2.384,0.0394033
2617,-2.383,0.0359256
2618,-2.382,0.0376644
2619,-2.381,0.0376644
2620,-2.38,0.0341867
2621,-2.379,0.0359256
2622,-2.378,0.0359256
2623,-2.377,0.0324479
2624,-2.376,0.0341867
2625,-2.375,0.030709
2626,-2.374,0.0324479
2627,-2.373,0.0289702
2628,-2.372,0.030709
2629,-2.371,0.0272313
2630,-2.37,0.0272313
2631,-2.369,0.0254925
2632,-2.368,0.0254925
2633,-2.367,0.0220148
2634,-2.366,0.0220148
2635,-2.365,0.0202759
2636,-2.364,0.0202759
2637,-2.363,0.0150594
2638,-2.362,0.0150594
2639,-2.361,0.0150594
2640,-2.36,0.0133205
2641,-2.359,0.00984281
2642,-2.358,0.00984281
2643,-2.357,0.00810396
2644,-2.356,0.00810396
2645,-2.355,0.00636511
2646,-2.354,0.00462626
2647,-2.353,0.00288741
2648,-2.352,0.00114856
2649,-2.351,-0.00232914
2650,-2.35,-0.00406799
2651,-2.349,-0.00754569
2652,-2.348,-0.00754569
2653,-2.347,-0.0110234
2654,-2.346,-0.0145011
2655,-2.345,-0.0145011
2656,-2.344,-0.0179788
2657,-2.343,-0.0214565
2658,-2.342,-0.0231954
2659,-2.341,-0.0249342
2660,-2.34,-0.0266731
2661,-2.339,-0.0284119
2662,-2.338,-0.0301508
2663,-2.337,-0.0353673
2664,-2.336,-0.0371062
2665,-2.335,-0.0371062
2666,-2.334,-0.0371062
2667,-2.333,-0.0405839
2668,-2.332,-0.038845
2669,-2.331,-0.0423227
2670,-2.33,-0.0423227
2671,-2.329,-0.0423227
2672,-2.328,-0.0423227
2673,-2.327,-0.0423227
2674,-2.326,-0.0423227
2675,-2.325,-0.0423227
2676,-2.324,-0.0423227
2677,-2.323,-0.0423227
2678,-2.322,-0.0423227
2679,-2.321,-0.0405839
2680,-2.32,-0.0405839
2681,-2.319,-0.0405839
2682,-2.318,-0.0405839
2683,-2.317,-0.0405839
2684,-2.316,-0.0371062
2685,-2.315,-0.038845
2686,-2.314,-0.038845
2687,-2.313,-0.0353673
2688,-2.312,-0.0353673
2689,-2.311,-0.0353673
2690,-2.31,-0.0353673
2691,-2.309,-0.0353673
2692,-2.308,-0.0301508
2693,-2.307,-0.0301508
2694,-2.306,-0.0336285
2695,-2.305,-0.0284119
2696,-2.304,-0.0284119
2697,-2.303,-0.0301508
2698,-2.302,-0.0266731
2699,-2.301,-0.0266731
2700,-2.3,-0.0266731
2701,-2.299,-0.0266731
2702,-2.298,-0.0249342
2703,-2.297,-0.0249342
2704,-2.296,-0.0249342
2705,-2.295,-0.0231954
2706,-2.294,-0.0231954
2707,-2.293,-0.0231954
2708,-2.292,-0.0231954
2709,-2.291,-0.0197176
2710,-2.29,-0.0197176
2711,-2.289,-0.0214565
2712,-2.288,-0.0179788
2713,-2.287,-0.0179788
2714,-2.286,-0.0179788
2715,-2.285,-0.0162399
2716,-2.284,-0.0162399
2717,-2.283,-0.0162399
2718,-2.282,-0.0127622
2719,-2.281,-0.0127622
2720,-2.28,-0.0127622
2721,-2.279,-0.00928454
2722,-2.278,-0.00928454
2723,-2.277,-0.00754569
2724,-2.276,-0.00406799
2725,-2.275,-0.00406799
2726,-2.274,-0.000590291
2727,-2.273,0.00114856
2728,-2.272,0.00114856
2729,-2.271,0.00288741
2730,-2.27,0.00288741
2731,-2.269,0.00636511
2732,-2.268,0.00810396
2733,-2.267,0.00636511
2734,-2.266,0.00984281
2735,-2.265,0.00984281
2736,-2.264,0.00984281
2737,-2.263,0.0133205
2738,-2.262,0.0133205
2739,-2.261,0.0150594
2740,-2.26,0.0150594
2741,-2.259,0.0150594
2742,-2.258,0.0202759
2743,-2.257,0.0220148
2744,-2.256,0.0220148
2745,-2.255,0.0237536
2746,-2.254,0.0237536
2747,-2.253,0.0272313
2748,-2.252,0.0289702
2749,-2.251,0.0289702
2750,-2.25,0.030709
2751,-2.249,0.030709
2752,-2.248,0.0341867
2753,-2.247,0.0359256
2754,-2.246,0.0359256
2755,-2.245,0.0376644
2756,-2.244,0.0376644
2757,-2.243,0.0394033
2758,-2.242,0.0376644
2759,-2.241,0.0411421
2760,-2.24,0.0411421
2761,-2.239,0.0411421
2762,-2.238,0.0411421
2763,-2.237,0.0411421
2764,-2.236,0.0411421
2765,-2.235,0.0411421
2766,-2.234,0.0411421
2767,-2.233,0.0411421
2768,-2.232,0.0376644
2769,-2.231,0.0394033
2770,-2.23,0.0376644
2771,-2.229,0.0376644
2772,-2.228,0.0376644
2773,-2.227,0.0341867
2774,-2.226,0.0341867
2775,-2.225,0.0341867
2776,-2.224,0.030709
2777,-2.223,0.030709
2778,-2.222,0.030709
2779,-2.221,0.0272313
2780,-2.22,0.0272313
2781,-2.219,0.0272313
2782,-2.218,0.0254925
2783,-2.217,0.0220148
2784,-2.216,0.0220148
2785,-2.215,0.0220148
2786,-2.214,0.0202759
2787,-2.213,0.0150594
2788,-2.212,0.0150594
2789,-2.211,0.0133205
2790,-2.21,0.0115817
2791,-2.209,0.0115817
2792,-2.208,0.00984281
2793,-2.207,0.00810396
2794,-2.206,0.00462626
2795,-2.205,0.00462626
2796,-2.204,0.00288741
2797,-2.203,0.00114856
2798,-2.202,-0.000590291
2799,-2.201,-0.00232914
2800,-2.2,-0.00406799
2801,-2.199,-0.00754569
2802,-2.198,-0.00928454
2803,-2.197,-0.00928454
2804,-2.196,-0.0110234
2805,-2.195,-0.0127622
2806,-2.194,-0.0145011
2807,-2.193,-0.0162399
2808,-2.192,-0.0179788
2809,-2.191,-0.0197176
2810,-2.19,-0.0231954
2811,-2.189,-0.0231954
2812,-2.188,-0.0231954
2813,-2.187,-0.0249342
2814,-2.186,-0.0284119
2815,-2.185,-0.0284119
2816,-2.184,-0.0284119
2817,-2.183,-0.0336285
2818,-2.182,-0.0336285
2819,-2.181,-0.0336285
2820,-2.18,-0.0371062
2821,-2.179,-0.0353673
2822,-2.178,-0.038845
2823,-2.177,-0.0371062
2824,-2.176,-0.0405839
2825,-2.175,-0.0405839
2826,-2.174,-0.0405839
2827,-2.173,-0.0405839
2828,-2.172,-0.0405839
2829,-2.171,-0.0423227
2830,-2.17,-0.0423227
2831,-2.169,-0.0423227
2832,-2.168,-0.0423227
2833,-2.167,-0.0423227
2834,-2.166,-0.0423227
2835,-2.165,-0.0423227
2836,-2.164,-0.0423227
2837,-2.163,-0.0423227
2838,-2.162,-0.0423227
2839,-2.161,-0.0423227
2840,-2.16,-0.0423227
2841,-2.159,-0.0423227
2842,-2.158,-0.0423227
2843,-2.157,-0.0423227
2844,-2.156,-0.0423227
2845,-2.155,-0.0423227
2846,-2.154,-0.0423227
2847,-2.153,-0.0405839
2848,-2.152,-0.0405839
2849,-2.151,-0.0405839
2850,-2.15,-0.0405839
2851,-2.149,-0.0371062
2852,-2.148,-0.0371062
2853,-2.147,-0.0371062
2854,-2.146,-0.0336285
2855,-2.145,-0.0336285
2856,-2.144,-0.0336285
2857,-2.143,-0.0284119
2858,-2.142,-0.0266731
2859,-2.141,-0.0266731
2860,-2.14,-0.0266731
2861,-2.139,-0.0231954
2862,-2.138,-0.0231954
2863,-2.137,-0.0214565
2864,-2.136,-0.0214565
2865,-2.135,-0.0214565
2866,-2.134,-0.0214565
2867,-2.133,-0.0179788
2868,-2.132,-0.0179788
2869,-2.131,-0.0179788
2870,-2.13,-0.0179788
2871,-2.129,-0.0179788
2872,-2.128,-0.0145011
2873,-2.127,-0.0145011
2874,-2.126,-0.0162399
2875,-2.125,-0.0127622
2876,-2.124,-0.0145011
2877,-2.123,-0.0110234
2878,-2.122,-0.0110234
2879,-2.121,-0.0110234
2880,-2.12,-0.00928454
2881,-2.119,-0.00928454
2882,-2.118,-0.00928454
2883,-2.117,-0.00754569
2884,-2.116,-0.00754569
2885,-2.115,-0.00754569
2886,-2.114,-0.00406799
2887,-2.113,-0.00406799
2888,-2.112,-0.00406799
2889,-2.111,-0.00406799
2890,-2.11,-0.00406799
2891,-2.109,-0.00928454
2892,-2.108,-0.00754569
2893,-2.107,-0.00754569
2894,-2.106,-0.0110234
2895,-2.105,-0.00928454
2896,-2.104,-0.0127622
2897,-2.103,-0.0110234
2898,-2.102,-0.0145011
2899,-2.101,-0.0145011
2900,-2.1,-0.0145011
2901,-2.099,-0.0162399
2902,-2.098,-0.0197176
2903,-2.097,-0.0197176
2904,-2.096,-0.0197176
2905,-2.095,-0.0214565
2906,-2.094,-0.0214565
2907,-2.093,-0.0249342
2908,-2.092,-0.0249342
2909,-2.091,-0.0249342
2910,-2.09,-0.0249342
2911,-2.089,-0.0249342
2912,-2.088,-0.0284119
2913,-2.087,-0.0284119
2914,-2.086,-0.0284119
2915,-2.085,-0.0284119
2916,-2.084,-0.0284119
2917,-2.083,-0.0284119
2918,-2.082,-0.0336285
2919,-2.081,-0.0301508
2920,-2.08,-0.0301508
2921,-2.079,-0.0301508
2922,-2.078,-0.0336285
2923,-2.077,-0.0284119
2924,-2.076,-0.0284119
2925,-2.075,-0.0301508
2926,-2.074,-0.0266731
2927,-2.073,-0.0284119
2928,-2.072,-0.0249342
2929,-2.071,-0.0249342
2930,-2.07,-0.0231954
2931,-2.069,-0.0231954
2932,-2.068,-0.0197176
2933,-2.067,-0.0179788
2934,-2.066,-0.0162399
2935,-2.065,-0.0145011
2936,-2.064,-0.0127622
2937,-2.063,-0.0110234
2938,-2.062,-0.0110234
2939,-2.061,-0.00928454
2940,-2.06,-0.00928454
2941,-2.059,-0.00406799
2942,-2.058,-0.00406799
2943,-2.057,-0.00406799
2944,-2.056,-0.000590291
2945,-2.055,-0.000590291
2946,-2.054,-0.000590291
2947,-2.053,-0.000590291
2948,-2.052,0.00114856
2949,-2.051,0.00114856
2950,-2.05,0.00114856
2951,-2.049,0.00114856
2952,-2.048,0.00114856
2953,-2.047,-0.000590291
2954,-2.046,-0.000590291
2955,-2.045,-0.000590291
2956,-2.044,-0.00232914
2957,-2.043,-0.00232914
2958,-2.042,-0.00754569
2959,-2.041,-0.00754569
2960,-2.04,-0.00928454
2961,-2.039,-0.0110234
2962,-2.038,-0.0127622
2963,-2.037,-0.0145011
2964,-2.036,-0.0162399
2965,-2.035,-0.0162399
2966,-2.034,-0.0197176
2967,-2.033,-0.0214565
2968,-2.032,-0.0231954
2969,-2.031,-0.0249342
2970,-2.03,-0.0266731
2971,-2.029,-0.0284119
2972,-2.028,-0.0301508
2973,-2.027,-0.0353673
2974,-2.026,-0.0353673
2975,-2.025,-0.0371062
2976,-2.024,-0.0371062
2977,-2.023,-0.0405839
2978,-2.022,-0.038845
2979,-2.021,-0.0423227
2980,-2.02,-0.0405839
2981,-2.019,-0.0440616
2982,-2.018,-0.0440616
2983,-2.017,-0.0440616
2984,-2.016,-0.0440616
2985,-2.015,-0.0458004
2986,-2.014,-0.0458004
2987,-2.013,-0.0458004
2988,-2.012,-0.0475393
2989,-2.011,-0.0475393
2990,-2.01,-0.0458004
2991,-2.009,-0.0458004
2992,-2.008,-0.0458004
2993,-2.007,-0.0458004
2994,-2.006,-0.0423227
2995,-2.005,-0.0423227
2996,-2.004,-0.0405839
2997,-2.003,-0.038845
2998,-2.002,-0.0371062
2999,-2.001,-0.0353673
3000,-2,-0.0301508
3001,-1.999,-0.0284119
3002,-1.998,-0.0249342
3003,-1.997,-0.0231954
3004,-1.996,-0.0197176
3005,-1.995,-0.0179788
3006,-1.994,-0.0145011
3007,-1.993,-0.0110234
3008,-1.992,-0.00928454
3009,-1.991,-0.00406799
3010,-1.99,-0.00232914
3011,-1.989,0.00114856
3012,-1.988,0.00462626
3013,-1.987,0.00636511
3014,-1.986,0.00984281
3015,-1.985,0.0133205
3016,-1.984,0.0167982
3017,-1.983,0.0202759
3018,-1.982,0.0254925
3019,-1.981,0.0254925
3020,-1.98,0.0289702
3021,-1.979,0.0324479
3022,-1.978,0.0324479
3023,-1.977,0.0324479
3024,-1.976,0.0359256
3025,-1.975,0.0341867
3026,-1.974,0.0376644
3027,-1.973,0.0376644
3028,-1.972,0.0376644
3029,-1.971,0.0376644
3030,-1.97,0.0341867
3031,-1.969,0.0359256
3032,-1.968,0.0341867
3033,-1.967,0.0341867
3034,-1.966,0.0324479
3035,-1.965,0.030709
3036,-1.964,0.0272313
3037,-1.963,0.0272313
3038,-1.962,0.0254925
3039,-1.961,0.0237536
3040,-1.96,0.0237536
3041,-1.959,0.0202759
3042,-1.958,0.0202759
3043,-1.957,0.0202759
3044,-1.956,0.0150594
3045,-1.955,0.0167982
3046,-1.954,0.0150594
3047,-1.953,0.0150594
3048,-1.952,0.0150594
3049,-1.951,0.0150594
3050,-1.95,0.0150594
3051,-1.949,0.0150594
3052,-1.948,0.0167982
3053,-1.947,0.0167982
3054,-1.946,0.0167982
3055,-1.945,0.0220148
3056,-1.944,0.0220148
3057,-1.943,0.0237536
3058,-1.942,0.0254925
3059,-1.941,0.0272313
3060,-1.94,0.030709
3061,-1.939,0.0341867
3062,-1.938,0.0341867
3063,-1.937,0.0394033
3064,-1.936,0.0394033
3065,-1.935,0.0446198
3066,-1.934,0.0480975
3067,-1.933,0.0480975
3068,-1.932,0.0498364
3069,-1.931,0.0515752
3070,-1.93,0.0533141
3071,-1.929,0.0533141
3072,-1.928,0.0567918
3073,-1.927,0.0567918
3074,-1.926,0.0567918
3075,-1.925,0.0567918
3076,-1.924,0.0567918
3077,-1.923,0.0533141
3078,-1.922,0.0550529
3079,-1.921,0.0533141
3080,-1.92,0.0498364
3081,-1.919,0.0498364
3082,-1.918,0.0498364
3083,-1.917,0.0463587
3084,-1.916,0.0446198
3085,-1.915,0.0411421
3086,-1.914,0.0376644
3087,-1.913,0.0359256
3088,-1.912,0.0341867
3089,-1.911,0.0324479
3090,-1.91,0.030709
3091,-1.909,0.0289702
3092,-1.908,0.0272313
3093,-1.907,0.0254925
3094,-1.906,0.0237536
3095,-1.905,0.0237536
3096,-1.904,0.0202759
3097,-1.903,0.0220148
3098,-1.902,0.0167982
3099,-1.901,0.0202759
3100,-1.9,0.0202759
3101,-1.899,0.0150594
3102,-1.898,0.0167982
3103,-1.897,0.0167982
3104,-1.896,0.0167982
3105,-1.895,0.0150594
3106,-1.894,0.0202759
3107,-1.893,0.0202759
3108,-1.892,0.0202759
3109,-1.891,0.0202759
3110,-1.89,0.0202759
3111,-1.889,0.0220148
3112,-1.888,0.0220148
3113,-1.887,0.0220148
3114,-1.886,0.0237536
3115,-1.885,0.0237536
3116,-1.884,0.0237536
3117,-1.883,0.0254925
3118,-1.882,0.0254925
3119,-1.881,0.0254925
3120,-1.88,0.0272313
3121,-1.879,0.0272313
3122,-1.878,0.0272313
3123,-1.877,0.0254925
3124,-1.876,0.0289702
3125,-1.875,0.0289702
3126,-1.874,0.0254925
3127,-1.873,0.0272313
3128,-1.872,0.0272313
3129,-1.871,0.0272313
3130,-1.87,0.0272313
3131,-1.869,0.0237536
3132,-1.868,0.0254925
3133,-1.867,0.0237536
3134,-1.866,0.0237536
3135,-1.865,0.0202759
3136,-1.864,0.0202759
3137,-1.863,0.0167982
3138,-1.862,0.0167982
3139,-1.861,0.0150594
3140,-1.86,0.0133205
3141,-1.859,0.0115817
3142,-1.858,0.00984281
3143,-1.857,0.00810396
3144,-1.856,0.00462626
3145,-1.855,0.00462626
3146,-1.854,0.00288741
3147,-1.853,0.00288741
3148,-1.852,-0.000590291
3149,-1.851,-0.000590291
3150,-1.85,-0.000590291
3151,-1.849,-0.000590291
3152,-1.848,-0.000590291
3153,-1.847,-0.000590291
3154,-1.846,-0.000590291
3155,-1.845,-0.000590291
3156,-1.844,-0.00232914
3157,-1.843,0.00114856
3158,-1.842,0.00114856
3159,-1.841,0.00288741
3160,-1.84,0.00462626
3161,-1.839,0.00636511
3162,-1.838,0.00810396
3163,-1.837,0.0115817
3164,-1.836,0.0150594
3165,-1.835,0.0150594
3166,-1.834,0.0202759
3167,-1.833,0.0237536
3168,-1.832,0.0237536
3169,-1.831,0.0272313
3170,-1.83,0.0289702
3171,-1.829,0.0324479
3172,-1.828,0.0324479
3173,-1.827,0.0324479
3174,-1.826,0.0359256
3175,-1.825,0.0376644
3176,-1.824,0.0359256
3177,-1.823,0.0394033
3178,-1.822,0.0394033
3179,-1.821,0.0394033
3180,-1.82,0.0394033
3181,-1.819,0.0394033
3182,-1.818,0.0359256
3183,-1.817,0.0376644
3184,-1.816,0.0341867
3185,-1.815,0.0341867
3186,-1.814,0.0324479
3187,-1.813,0.030709
3188,-1.812,0.0289702
3189,-1.811,0.0272313
3190,-1.81,0.0254925
3191,-1.809,0.0237536
3192,-1.808,0.0220148
3193,-1.807,0.0220148
3194,-1.806,0.0167982
3195,-1.805,0.0150594
3196,-1.804,0.0133205
3197,-1.803,0.00984281
3198,-1.802,0.00984281
3199,-1.801,0.00636511
3200,-1.8,0.00462626
3201,-1.799,0.00288741
3202,-1.798,-0.000590291
3203,-1.797,-0.00232914
3204,-1.796,-0.00406799
3205,-1.795,-0.00754569
3206,-1.794,-0.00928454
3207,-1.793,-0.0110234
3208,-1.792,-0.0110234
3209,-1.791,-0.0145011
3210,-1.79,-0.0162399
3211,-1.789,-0.0179788
3212,-1.788,-0.0214565
3213,-1.787,-0.0231954
3214,-1.786,-0.0249342
3215,-1.785,-0.0249342
3216,-1.784,-0.0266731
3217,-1.783,-0.0284119
3218,-1.782,-0.0336285
3219,-1.781,-0.0301508
3220,-1.78,-0.0353673
3221,-1.779,-0.0353673
3222,-1.778,-0.0353673
3223,-1.777,-0.0353673
3224,-1.776,-0.0353673
3225,-1.775,-0.0301508
3226,-1.774,-0.0301508
3227,-1.773,-0.0301508
3228,-1.772,-0.0266731
3229,-1.771,-0.0249342
3230,-1.77,-0.0231954
3231,-1.769,-0.0214565
3232,-1.768,-0.0197176
3233,-1.767,-0.0179788
3234,-1.766,-0.0145011
3235,-1.765,-0.0110234
3236,-1.764,-0.0110234
3237,-1.763,-0.00754569
3238,-1.762,-0.00406799
3239,-1.761,-0.000590291
3240,-1.76,0.00114856
3241,-1.759,0.00288741
3242,-1.758,0.00636511
3243,-1.757,0.00810396
3244,-1.756,0.0115817
3245,-1.755,0.0115817
3246,-1.754,0.0115817
3247,-1.753,0.0150594
3248,-1.752,0.0150594
3249,-1.751,0.0167982
3250,-1.75,0.0150594
3251,-1.749,0.0202759
3252,-1.748,0.0202759
3253,-1.747,0.0202759
3254,-1.746,0.0202759
3255,-1.745,0.0202759
3256,-1.744,0.0202759
3257,-1.743,0.0202759
3258,-1.742,0.0167982
3259,-1.741,0.0167982
3260,-1.74,0.0150594
3261,-1.739,0.0150594
3262,-1.738,0.0133205
3263,-1.737,0.0115817
3264,-1.736,0.00810396
3265,-1.735,0.00810396
3266,-1.734,0.00462626
3267,-1.733,0.00114856
3268,-1.732,-0.00232914
3269,-1.731,-0.00406799
3270,-1.73,-0.00928454
3271,-1.729,-0.0127622
3272,-1.728,-0.0162399
3273,-1.727,-0.0197176
3274,-1.726,-0.0231954
3275,-1.725,-0.0266731
3276,-1.724,-0.0301508
3277,-1.723,-0.0353673
3278,-1.722,-0.038845
3279,-1.721,-0.0405839
3280,-1.72,-0.0440616
3281,-1.719,-0.0475393
3282,-1.718,-0.051017
3283,-1.717,-0.051017
3284,-1.716,-0.0527558
3285,-1.715,-0.0544947
3286,-1.714,-0.0544947
3287,-1.713,-0.0597112
3288,-1.712,-0.0597112
3289,-1.711,-0.0597112
3290,-1.71,-0.0597112
3291,-1.709,-0.0614501
3292,-1.708,-0.0614501
3293,-1.707,-0.0614501
3294,-1.706,-0.0579724
3295,-1.705,-0.0597112
3296,-1.704,-0.0579724
3297,-1.703,-0.0579724
3298,-1.702,-0.0579724
3299,-1.701,-0.0579724
3300,-1.7,-0.0527558
3301,-1.699,-0.0544947
3302,-1.698,-0.051017
3303,-1.697,-0.0527558
3304,-1.696,-0.0492781
3305,-1.695,-0.051017
3306,-1.694,-0.0475393
3307,-1.693,-0.0475393
3308,-1.692,-0.0475393
3309,-1.691,-0.0458004
3310,-1.69,-0.0440616
3311,-1.689,-0.0440616
3312,-1.688,-0.0405839
3313,-1.687,-0.0405839
3314,-1.686,-0.038845
3315,-1.685,-0.0371062
3316,-1.684,-0.0371062
3317,-1.683,-0.0353673
3318,-1.682,-0.0301508
3319,-1.681,-0.0301508
3320,-1.68,-0.0284119
3321,-1.679,-0.0284119
3322,-1.678,-0.0284119
3323,-1.677,-0.0284119
3324,-1.676,-0.0249342
3325,-1.675,-0.0249342
3326,-1.674,-0.0249342
3327,-1.673,-0.0249342
3328,-1.672,-0.0266731
3329,-1.671,-0.0266731
3330,-1.67,-0.0266731
3331,-1.669,-0.0266731
3332,-1.668,-0.0301508
3333,-1.667,-0.0301508
3334,-1.666,-0.0301508
3335,-1.665,-0.0353673
3336,-1.664,-0.0353673
3337,-1.663,-0.0353673
3338,-1.662,-0.038845
3339,-1.661,-0.038845
3340,-1.66,-0.038845
3341,-1.659,-0.0423227
3342,-1.658,-0.0423227
3343,-1.657,-0.0423227
3344,-1.656,-0.0458004
3345,-1.655,-0.0458004
3346,-1.654,-0.0458004
3347,-1.653,-0.0492781
3348,-1.652,-0.0492781
3349,-1.651,-0.0492781
3350,-1.65,-0.0492781
3351,-1.649,-0.0492781
3352,-1.648,-0.0527558
3353,-1.647,-0.0527558
3354,-1.646,-0.0527558
3355,-1.645,-0.0527558
3356,-1.644,-0.0527558
3357,-1.643,-0.0527558
3358,-1.642,-0.0527558
3359,-1.641,-0.0527558
3360,-1.64,-0.0527558
3361,-1.639,-0.0527558
3362,-1.638,-0.0527558
3363,-1.637,-0.0527558
3364,-1.636,-0.0527558
3365,-1.635,-0.0492781
3366,-1.634,-0.051017
3367,-1.633,-0.051017
3368,-1.632,-0.051017
3369,-1.631,-0.0475393
3370,-1.63,-0.0492781
3371,-1.629,-0.0492781
3372,-1.628,-0.0492781
3373,-1.627,-0.0458004
3374,-1.626,-0.0475393
3375,-1.625,-0.0475393
3376,-1.624,-0.0475393
3377,-1.623,-0.0475393
3378,-1.622,-0.0440616
3379,-1.621,-0.0458004
3380,-1.62,-0.0458004
3381,-1.619,-0.0458004
3382,-1.618,-0.0423227
3383,-1.617,-0.0423227
3384,-1.616,-0.0423227
3385,-1.615,-0.0423227
3386,-1.614,-0.0405839
3387,-1.613,-0.0405839
3388,-1.612,-0.038845
3389,-1.611,-0.038845
3390,-1.61,-0.0371062
3391,-1.609,-0.0371062
3392,-1.608,-0.0336285
3393,-1.607,-0.0336285
3394,-1.606,-0.0301508
3395,-1.605,-0.0301508
3396,-1.604,-0.0266731
3397,-1.603,-0.0266731
3398,-1.602,-0.0249342
3399,-1.601,-0.0249342
3400,-1.6,-0.0214565
3401,-1.599,-0.0197176
3402,-1.598,-0.0179788
3403,-1.597,-0.0179788
3404,-1.596,-0.0162399
3405,-1.595,-0.0162399
3406,-1.594,-0.0127622
3407,-1.593,-0.0110234
3408,-1.592,-0.0127622
3409,-1.591,-0.00928454
3410,-1.59,-0.0110234
3411,-1.589,-0.00754569
3412,-1.588,-0.00754569
3413,-1.587,-0.00928454
3414,-1.586,-0.00406799
3415,-1.585,-0.00406799
3416,-1.584,-0.00754569
3417,-1.583,-0.00232914
3418,-1.582,-0.00232914
3419,-1.581,-0.00232914
3420,-1.58,-0.00232914
3421,-1.579,-0.00232914
3422,-1.578,-0.000590291
3423,-1.577,-0.000590291
3424,-1.576,-0.000590291
3425,-1.575,-0.000590291
3426,-1.574,-0.000590291
3427,-1.573,-0.000590291
3428,-1.572,-0.00232914
3429,-1.571,-0.00232914
3430,-1.57,-0.00232914
3431,-1.569,-0.00232914
3432,-1.568,-0.00754569
3433,-1.567,-0.00754569
3434,-1.566,-0.00928454
3435,-1.565,-0.00928454
3436,-1.564,-0.0110234
3437,-1.563,-0.0127622
3438,-1.562,-0.0162399
3439,-1.561,-0.0179788
3440,-1.56,-0.0197176
3441,-1.559,-0.0214565
3442,-1.558,-0.0231954
3443,-1.557,-0.0249342
3444,-1.556,-0.0284119
3445,-1.555,-0.0301508
3446,-1.554,-0.0336285
3447,-1.553,-0.0353673
3448,-1.552,-0.0353673
3449,-1.551,-0.038845
3450,-1.55,-0.0405839
3451,-1.549,-0.0423227
3452,-1.548,-0.0423227
3453,-1.547,-0.0440616
3454,-1.546,-0.0440616
3455,-1.545,-0.0440616
3456,-1.544,-0.0458004
3457,-1.543,-0.0458004
3458,-1.542,-0.0458004
3459,-1.541,-0.0458004
3460,-1.54,-0.0458004
3461,-1.539,-0.0458004
3462,-1.538,-0.0458004
3463,-1.537,-0.0423227
3464,-1.536,-0.0440616
3465,-1.535,-0.0405839
3466,-1.534,-0.0405839
3467,-1.533,-0.0405839
3468,-1.532,-0.0371062
3469,-1.531,-0.0371062
3470,-1.53,-0.0371062
3471,-1.529,-0.0353673
3472,-1.528,-0.0301508
3473,-1.527,-0.0301508
3474,-1.526,-0.0284119
3475,-1.525,-0.0266731
3476,-1.524,-0.0249342
3477,-1.523,-0.0231954
3478,-1.522,-0.0214565
3479,-1.521,-0.0214565
3480,-1.52,-0.0179788
3481,-1.519,-0.0162399
3482,-1.518,-0.0162399
3483,-1.517,-0.0162399
3484,-1.516,-0.0127622
3485,-1.515,-0.0127622
3486,-1.514,-0.0127622
3487,-1.513,-0.0127622
3488,-1.512,-0.0110234
3489,-1.511,-0.0145011
3490,-1.51,-0.0127622
3491,-1.509,-0.0145011
3492,-1.508,-0.0145011
3493,-1.507,-0.0145011
3494,-1.506,-0.0162399
